State,Commodity,Unit,Year,Units_Within,Units_In,Units_Out
Oklahoma,Fuel oils,thousand tons,2012,17811.191,4886.927,7660.3536
Oklahoma,Natural sands,thousand tons,2012,13987.09948,3728.2167,6905.714601
Oklahoma,Nonmetal min. prods.,thousand tons,2012,10928.6974,3685.1449,5662.416
Oklahoma,Cereal grains,thousand tons,2012,5227.2057,3587.3397,3688.7916
Oklahoma,Waste/scrap,thousand tons,2012,4895.0454,3393.280004,2763.684197
Oklahoma,Crude petroleum,thousand tons,2012,4482.2682,3068.650237,2720.0824
Oklahoma,Animal feed,thousand tons,2012,3316.2219,2895.350901,2266.1445
Oregon,Logs,thousand tons,2012,28470.80207,19674.75138,14506.24189
Oregon,Gravel,thousand tons,2012,22439.2747,5987.061503,11152.28801
Oregon,Wood prods.,thousand tons,2012,17190.2265,4414.414021,3093.906657
Oregon,Nonmetal min. prods.,thousand tons,2012,8733.67564,3722.675,2926.876069
Oregon,Other ag prods.,thousand tons,2012,6801.453819,3438.811175,2179.7528
Oregon,Cereal grains,thousand tons,2012,6607.6966,2590.993471,2089.030422
Oregon,Waste/scrap,thousand tons,2012,4433.180601,2239.059,1880.519103
Oregon,Other foodstuffs,thousand tons,2012,4081.8723,2150.192183,1858.017652
Oregon,Fertilizers,thousand tons,2012,2931.481,1752.953625,1306.821099
Oregon,Fuel oils,thousand tons,2012,2645.9501,1293.137603,1156.815584
Pennsylvania,Coal-n.e.c.,thousand tons,2012,78067.68704,27039.69032,50426.61165
Pennsylvania,Gravel,thousand tons,2012,62722.2327,26114.7599,35897.94154
Pennsylvania,Coal,thousand tons,2012,33525.8557,18370.31286,16831.17732
Pennsylvania,Waste/scrap,thousand tons,2012,24968.22459,11837.80565,14500.2276
Pennsylvania,Nonmetal min. prods.,thousand tons,2012,23919.47863,9801.509731,14021.66347
Pennsylvania,Other foodstuffs,thousand tons,2012,19719.34069,9021.771638,13504.07227
Pennsylvania,Crude petroleum,thousand tons,2012,16693.0769,6882.786499,10735.14742
Pennsylvania,Gasoline,thousand tons,2012,14181.8777,6608.028528,8139.7325
Pennsylvania,Fuel oils,thousand tons,2012,14093.2223,6427.508306,5113.991896
Pennsylvania,Nonmetallic minerals,thousand tons,2012,14082.6309,6135.1618,5023.256581
Rhode Island,Gasoline,thousand tons,2012,6677.5135,4282.964422,7185.7643
Rhode Island,Fuel oils,thousand tons,2012,3984.0236,2399.76,2824.004771
Rhode Island,Gravel,thousand tons,2012,2828.2503,762.959925,1462.767801
Rhode Island,Waste/scrap,thousand tons,2012,1832.2742,514.293163,1122.0367
Rhode Island,Nonmetal min. prods.,thousand tons,2012,1343.277,470.6793,1103.1862
Rhode Island,Coal-n.e.c.,thousand tons,2012,891.2396,465.761902,535.90116
Rhode Island,Natural sands,thousand tons,2012,538.4719,424.281327,312.997901
Rhode Island,Other foodstuffs,thousand tons,2012,400.8737,406.13604,268.633097
Rhode Island,Motorized vehicles,thousand tons,2012,336.358456,249.7932,230.336803
Rhode Island,Wood prods.,thousand tons,2012,222.177,219.467588,226.237954
South Carolina,Logs,thousand tons,2012,20423.42446,22562.19071,17094.57576
South Carolina,Gravel,thousand tons,2012,19345.9931,16114.0858,6304.043307
South Carolina,Natural sands,thousand tons,2012,10989.2736,6277.468777,5857.429288
South Carolina,Waste/scrap,thousand tons,2012,10951.22678,6137.540513,5574.225099
South Carolina,Nonmetal min. prods.,thousand tons,2012,9492.658155,5219.657903,3616.145005
South Carolina,Gasoline,thousand tons,2012,4062.0852,4224.5837,3291.887358
South Carolina,Other ag prods.,thousand tons,2012,3919.317758,3874.079585,3232.269591
South Carolina,Wood prods.,thousand tons,2012,3062.452391,3219.1683,2224.053769
South Carolina,Basic chemicals,thousand tons,2012,2850.855981,3152.012595,1846.0199
South Carolina,Plastics/rubber,thousand tons,2012,2630.659926,2525.610857,1702.4137
South Dakota,Cereal grains,thousand tons,2012,31173.623,17035.1645,15394.85847
South Dakota,Gravel,thousand tons,2012,5867.334,2634.5782,12132.175
South Dakota,Animal feed,thousand tons,2012,5711.5288,2095.1992,2857.824762
South Dakota,Other ag prods.,thousand tons,2012,5580.278972,1554.4586,2720.9895
South Dakota,Nonmetal min. prods.,thousand tons,2012,4646.3912,1455.2752,2311.4185
South Dakota,Fertilizers,thousand tons,2012,3302.2249,1031.0653,2187.7098
South Dakota,Natural sands,thousand tons,2012,2249.2703,879.5833,1623.5781
South Dakota,Live animals/fish,thousand tons,2012,1740.675,869.9176,746.0683
South Dakota,Fuel oils,thousand tons,2012,1537.149,865.0944,674.7596
South Dakota,Other foodstuffs,thousand tons,2012,1329.2046,831.992814,585.6165
Tennessee,Gravel,thousand tons,2012,37837.0902,45339.52028,37696.11505
Tennessee,Nonmetal min. prods.,thousand tons,2012,13208.6649,10157.911,10483.7415
Tennessee,Logs,thousand tons,2012,12231.50247,7904.564514,6769.466183
Tennessee,Gasoline,thousand tons,2012,10396.801,7308.3569,5771.407739
Tennessee,Waste/scrap,thousand tons,2012,9500.0331,6915.066103,4821.472905
Tennessee,Wood prods.,thousand tons,2012,5286.7666,4698.93268,4717.589104
Tennessee,Other foodstuffs,thousand tons,2012,5276.8772,4662.6408,4314.128704
Tennessee,Cereal grains,thousand tons,2012,4624.1232,4622.727257,4031.862642
Tennessee,Fuel oils,thousand tons,2012,4197.3117,3912.770415,3915.738198
Tennessee,Basic chemicals,thousand tons,2012,3995.689499,3599.550392,3864.403805
Texas,Gasoline,thousand tons,2012,429322.299,63919.9459,96552.6054
Texas,Fuel oils,thousand tons,2012,397078.4972,50622.37746,86835.12509
Texas,Crude petroleum,thousand tons,2012,246376.748,41486.6995,28426.87724
Texas,Coal-n.e.c.,thousand tons,2012,241272.4384,28096.0395,25425.4474
Texas,Gravel,thousand tons,2012,140689.3025,19661.00498,14168.5598
Texas,Nonmetal min. prods.,thousand tons,2012,115943.3779,19598.9924,13444.97362
Texas,Basic chemicals,thousand tons,2012,89629.15971,18118.9982,11143.44783
Texas,Natural sands,thousand tons,2012,87557.7719,14699.464,8909.993116
Texas,Coal,thousand tons,2012,46877.11199,13638.74962,8814.664107
Texas,Waste/scrap,thousand tons,2012,38640.72719,10873.11014,7987.987721
Utah,Coal,thousand tons,2012,14603.8334,26461.85921,29778.19679
Utah,Coal-n.e.c.,thousand tons,2012,10116.43832,3611.244,4194.0592
Utah,Gasoline,thousand tons,2012,7094.5239,3242.2357,3873.329801
Utah,Nonmetal min. prods.,thousand tons,2012,6780.8871,1923.8399,2943.1789
Utah,Gravel,thousand tons,2012,4882.2882,1465.4254,2924.4973
Utah,Fuel oils,thousand tons,2012,4477.1872,1223.846501,2158.9478
Utah,Waste/scrap,thousand tons,2012,3740.2955,1169.5012,2080.704001
Utah,Mixed freight,thousand tons,2012,2296.727362,1067.4707,1840.146301
Utah,Crude petroleum,thousand tons,2012,2092.7888,933.27963,1679.986101
Utah,Wood prods.,thousand tons,2012,1891.6325,892.7817,1558.6793
Vermont,Gravel,thousand tons,2012,5909.8327,2770.5982,1830.466995
Vermont,Logs,thousand tons,2012,2296.776055,1359.288,1731.851463
Vermont,Other foodstuffs,thousand tons,2012,2051.9028,1008.4665,1606.1864
Vermont,Nonmetallic minerals,thousand tons,2012,1294.5307,886.906313,1062.1765
Vermont,Natural sands,thousand tons,2012,911.1311,744.990801,986.646905
Vermont,Animal feed,thousand tons,2012,888.3877,481.8809,572.916799
Vermont,Gasoline,thousand tons,2012,851.285,418.7648,335.7577
Vermont,Waste/scrap,thousand tons,2012,795.1715,384.992598,289.9213
Vermont,Coal-n.e.c.,thousand tons,2012,775.557424,371.329802,242.0103
Vermont,Fuel oils,thousand tons,2012,771.2443,335.255157,208.587901
Virginia,Gravel,thousand tons,2012,40599.9551,63183.3524,15529.40804
Virginia,Logs,thousand tons,2012,18765.67166,22130.40588,14790.8969
Virginia,Nonmetal min. prods.,thousand tons,2012,18448.21969,20293.0046,4934.536511
Virginia,Waste/scrap,thousand tons,2012,14243.28356,7312.645707,4257.198298
Virginia,Coal,thousand tons,2012,12600.2836,6768.996103,3485.85913
Virginia,Wood prods.,thousand tons,2012,9021.95029,5292.166504,3377.21211
Virginia,Natural sands,thousand tons,2012,7630.6987,4604.85397,2942.4173
Virginia,Other foodstuffs,thousand tons,2012,7104.428501,4581.112154,2432.670225
Virginia,Gasoline,thousand tons,2012,6941.7312,4421.21092,2345.809794
Virginia,Other ag prods.,thousand tons,2012,5391.119861,3601.393857,2199.664
Washington,Gasoline,thousand tons,2012,35051.1784,12597.25331,12466.5005
Washington,Gravel,thousand tons,2012,31405.9122,10657.29542,7204.776374
Washington,Other ag prods.,thousand tons,2012,24571.90274,9524.916733,4655.081522
Washington,Cereal grains,thousand tons,2012,23536.8443,7207.6003,3320.104304
Washington,Logs,thousand tons,2012,22511.29723,6897.0361,3183.106921
Washington,Waste/scrap,thousand tons,2012,14567.00859,5253.724681,3040.8322
Washington,Fuel oils,thousand tons,2012,14212.6203,3833.600121,2728.21573
Washington,Coal-n.e.c.,thousand tons,2012,14059.55693,3405.844103,2297.295407
Washington,Nonmetal min. prods.,thousand tons,2012,13724.49575,2698.876193,2217.284202
Washington,Crude petroleum,thousand tons,2012,13708.1497,2275.699657,2111.023272
Washington DC,Nonmetal min. prods.,thousand tons,2012,1113.6617,555.5301,2291.2969
Washington DC,Alcoholic beverages,thousand tons,2012,157.7083,528.152814,507.2796
Washington DC,Textiles/leather,thousand tons,2012,144.4782,516.3219,246.9732
Washington DC,Machinery,thousand tons,2012,86.2212,427,110.2923
Washington DC,Furniture,thousand tons,2012,76.1237,158.33689,64.2183
Washington DC,Other foodstuffs,thousand tons,2012,75.2491,151.6096,61.4611
Washington DC,Other ag prods.,thousand tons,2012,60.0478,139.3253,47.6021
Washington DC,Wood prods.,thousand tons,2012,55.5019,126.009,42.3278
Washington DC,Plastics/rubber,thousand tons,2012,35.0498,110.0851,38.5027
West Virginia,Coal,thousand tons,2012,27956.2199,17011.45036,132287.851
West Virginia,Coal-n.e.c.,thousand tons,2012,13670.2248,15333.0619,27480.22353
West Virginia,Gravel,thousand tons,2012,10827.3477,5925.4021,15728.544
West Virginia,Logs,thousand tons,2012,7708.6585,5287.8248,3215.5568
West Virginia,Nonmetal min. prods.,thousand tons,2012,3854.4006,2606.2928,2954.5695
West Virginia,Waste/scrap,thousand tons,2012,2244.5935,2170.15917,2645.5203
West Virginia,Wood prods.,thousand tons,2012,1683.4209,2072.050297,2325.615202
West Virginia,Base metals,thousand tons,2012,871.5602,1869.4595,1343.832809
West Virginia,Basic chemicals,thousand tons,2012,776.6449,1859.2494,1073.4531
West Virginia,Natural sands,thousand tons,2012,721.2494,1260.972003,838.6185
Wisconsin,Gravel,thousand tons,2012,49581.9901,25663.4413,10477.09131
Wisconsin,Other foodstuffs,thousand tons,2012,21812.39221,15787.532,7811.909201
Wisconsin,Cereal grains,thousand tons,2012,16022.6875,14653.67901,7276.147124
Wisconsin,Nonmetal min. prods.,thousand tons,2012,14086.1282,9889.029629,5486.295825
Wisconsin,Gasoline,thousand tons,2012,10699.4577,7188.681504,5440.679269
Wisconsin,Logs,thousand tons,2012,9740.614004,6264.631226,4938.690913
Wisconsin,Waste/scrap,thousand tons,2012,7859.1244,5687.2783,4749.444005
Wisconsin,Wood prods.,thousand tons,2012,7823.5669,4422.5029,4650.124119
Wisconsin,Fuel oils,thousand tons,2012,7637.6719,4294.459694,4070.6553
Wisconsin,Other ag prods.,thousand tons,2012,7503.445731,4172.502,4034.74632
Wyoming,Coal-n.e.c.,thousand tons,2012,34060.7264,28811.33557,356238.8696
Wyoming,Coal,thousand tons,2012,26911.8489,6445.8351,61892.75206
Wyoming,Fuel oils,thousand tons,2012,4846.8931,2037.219,18917.6373
Wyoming,Crude petroleum,thousand tons,2012,1954.4901,1580.427,7256.8492
Wyoming,Nonmetal min. prods.,thousand tons,2012,1667.3907,1332.5036,2109.664689
Wyoming,Basic chemicals,thousand tons,2012,1145.5126,1089.9484,1469.3293
Wyoming,Animal feed,thousand tons,2012,1000.9091,915.4182,1417.159501
Wyoming,Other ag prods.,thousand tons,2012,954.438725,802.0653,871.4152
Wyoming,Gasoline,thousand tons,2012,871,663.4583,602.3833
Wyoming,Waste/scrap,thousand tons,2012,742.2542,642.4667,536.4814
Alabama,Coal,thousand tons,2022,74148.56592,101339.6984,80836.59257
Alabama,Logs,thousand tons,2022,34503.46725,9032.219209,13706.41047
Alabama,Gravel,thousand tons,2022,23858.77868,8666.922236,8276.344268
Alabama,Coal-n.e.c.,thousand tons,2022,23659.29799,5804.141203,7415.293575
Alabama,Fuel oils,thousand tons,2022,11954.55712,5741.948544,7407.012202
Alabama,Nonmetal min. prods.,thousand tons,2022,10768.18864,5028.669514,7179.137961
Alabama,Gasoline,thousand tons,2022,10449.46304,4153.432256,7004.447035
Alabama,Natural sands,thousand tons,2022,9833.920624,4115.759835,6592.51087
Alabama,Base metals,thousand tons,2022,9677.623538,3828.878221,6235.420975
Alabama,Waste/scrap,thousand tons,2022,9117.007737,3195.381137,4444.288899
Alaska,Gasoline,thousand tons,2022,7299.865068,627.187212,25852.38453
Alaska,Gravel,thousand tons,2022,4462.748585,593.261926,444.319655
Alaska,Fuel oils,thousand tons,2022,4266.676497,465.231722,92.536667
Alaska,Crude petroleum,thousand tons,2022,4233.95169,244.551773,58.479536
Alaska,Live animals/fish,thousand tons,2022,3681.439554,188.125916,44.552767
Alaska,Metallic ores,thousand tons,2022,3529.281361,107.218446,33.435123
Alaska,Nonmetal min. prods.,thousand tons,2022,1995.853921,98.042961,32.030171
Alaska,Logs,thousand tons,2022,1393.404192,83.04878,27.106282
Alaska,Coal-n.e.c.,thousand tons,2022,858.486472,67.540807,22.352868
Alaska,Waste/scrap,thousand tons,2022,839.450722,66.889939,12.256923
Arizona,Nonmetal min. prods.,thousand tons,2022,25810.27696,34141.81472,21002.0472
Arizona,Gravel,thousand tons,2022,20920.43987,7899.939625,3418.925183
Arizona,Metallic ores,thousand tons,2022,9746.007635,4075.744267,2787.29339
Arizona,Waste/scrap,thousand tons,2022,9551.913744,2734.397129,2014.885521
Arizona,Coal-n.e.c.,thousand tons,2022,9036.977209,2658.847975,1804.876407
Arizona,Coal,thousand tons,2022,8603.355825,2367.564821,1781.826197
Arizona,Other foodstuffs,thousand tons,2022,6881.727867,2208.623869,1494.720198
Arizona,Other ag prods.,thousand tons,2022,6010.693915,2194.809111,1117.423111
Arizona,Mixed freight,thousand tons,2022,5574.558681,2024.673093,938.189578
Arizona,Cereal grains,thousand tons,2022,3836.195603,1951.100444,922.894767
Arkansas,Gravel,thousand tons,2022,24366.3125,27299.19816,34002.09141
Arkansas,Logs,thousand tons,2022,20797.14327,9634.791314,6846.780808
Arkansas,Natural sands,thousand tons,2022,13180.545,5322.276254,5612.717533
Arkansas,Cereal grains,thousand tons,2022,11189.747,4380.020251,3834.436575
Arkansas,Coal-n.e.c.,thousand tons,2022,11187.13165,4114.717304,3351.818243
Arkansas,Other ag prods.,thousand tons,2022,8829.2256,4056.789699,3070.811821
Arkansas,Nonmetal min. prods.,thousand tons,2022,8001.228453,2466.375648,2952.267548
Arkansas,Wood prods.,thousand tons,2022,6549.130796,2325.228451,2867.298959
Arkansas,Motorized vehicles,thousand tons,2022,6525.264286,1912.921745,2681.133089
Arkansas,Waste/scrap,thousand tons,2022,6170.594467,1894.4154,2358.200994
California,Gasoline,thousand tons,2022,109477.4163,52958.67138,24447.87847
California,Nonmetal min. prods.,thousand tons,2022,104122.7171,22740.47506,10167.01693
California,Gravel,thousand tons,2022,100066.653,15586.12256,9263.44126
California,Coal-n.e.c.,thousand tons,2022,92056.22777,11016.08328,7698.316777
California,Crude petroleum,thousand tons,2022,82848.60521,10081.52711,7041.354354
California,Other foodstuffs,thousand tons,2022,75445.22728,9675.596328,6894.509088
California,Waste/scrap,thousand tons,2022,54728.36414,8721.787667,6738.875543
California,Fuel oils,thousand tons,2022,53562.56385,8223.507038,5590.366998
California,Natural sands,thousand tons,2022,49128.70289,7752.311413,5502.255287
California,Other ag prods.,thousand tons,2022,47697.37862,7485.746939,5392.635718
Colorado,Gravel,thousand tons,2022,31678.66999,33668.64299,65537.85489
Colorado,Coal-n.e.c.,thousand tons,2022,27430.49684,5734.882357,24689.4599
Colorado,Cereal grains,thousand tons,2022,20315.53237,4628.659072,7487.168156
Colorado,Nonmetal min. prods.,thousand tons,2022,20151.44195,3425.994763,2888.017976
Colorado,Waste/scrap,thousand tons,2022,11497.07246,3203.18859,2539.880897
Colorado,Coal,thousand tons,2022,6270.048544,2912.275386,2491.819853
Colorado,Other foodstuffs,thousand tons,2022,5784.15514,2903.106144,1966.338422
Colorado,Motorized vehicles,thousand tons,2022,4840.015059,2475.543011,1780.276587
Colorado,Wood prods.,thousand tons,2022,4434.35207,2372.74232,1375.176134
Colorado,Other ag prods.,thousand tons,2022,4396.870678,1831.516005,1293.165377
Connecticut,Gravel,thousand tons,2022,21288.3283,17521.76062,8442.828828
Connecticut,Fuel oils,thousand tons,2022,15314.43316,3789.549044,5762.56181
Connecticut,Gasoline,thousand tons,2022,9439.048247,3251.878077,4484.928593
Connecticut,Coal-n.e.c.,thousand tons,2022,9075.630588,2778.580724,2587.487666
Connecticut,Nonmetal min. prods.,thousand tons,2022,7542.835758,2742.375589,1880.076918
Connecticut,Waste/scrap,thousand tons,2022,4768.808695,2115.126894,1869.929873
Connecticut,Natural sands,thousand tons,2022,3814.537123,1109.497353,1487.143202
Connecticut,Other foodstuffs,thousand tons,2022,2646.603812,1086.06342,1395.33048
Connecticut,Mixed freight,thousand tons,2022,1317.486,1061.23691,1303.257116
Connecticut,Base metals,thousand tons,2022,1146.644925,1036.333815,1285.763181
Delaware,Other ag prods.,thousand tons,2022,5099.986677,3218.488468,2730.49413
Delaware,Crude petroleum,thousand tons,2022,3891.547544,2468.029445,2442.021233
Delaware,Coal-n.e.c.,thousand tons,2022,2661.04638,2352.455662,2242.3571
Delaware,Gasoline,thousand tons,2022,2431.666196,2202.547308,1873.435998
Delaware,Gravel,thousand tons,2022,2009.108543,1376.056145,1633.013354
Delaware,Nonmetal min. prods.,thousand tons,2022,1607.79775,1123.624835,1368.273765
Delaware,Natural sands,thousand tons,2022,1478.810777,1052.216334,1130.257854
Delaware,Fuel oils,thousand tons,2022,1395.373232,971.178518,912.935118
Delaware,Animal feed,thousand tons,2022,1308.279714,925.077518,874.001686
Delaware,Waste/scrap,thousand tons,2022,1228.972424,702.685033,866.654837
Florida,Gravel,thousand tons,2022,118506.935,35343.08577,7046.805429
Florida,Nonmetal min. prods.,thousand tons,2022,81872.24369,13457.10364,6594.498815
Florida,Natural sands,thousand tons,2022,65385.04809,9629.012162,4347.062009
Florida,Coal-n.e.c.,thousand tons,2022,40395.71764,7950.032692,4188.310433
Florida,Gasoline,thousand tons,2022,39765.11339,7894.500419,3873.888767
Florida,Waste/scrap,thousand tons,2022,37581.33275,7357.651298,3435.08201
Florida,Other ag prods.,thousand tons,2022,34759.9308,6326.598907,3159.591331
Florida,Other foodstuffs,thousand tons,2022,25834.34148,5808.63409,3127.826321
Florida,Mixed freight,thousand tons,2022,22092.42168,5766.899181,3125.001889
Florida,Fertilizers,thousand tons,2022,21909.60811,5707.860649,2970.338117
Georgia,Logs,thousand tons,2022,41056.25768,34635.12605,18673.47392
Georgia,Gravel,thousand tons,2022,30827.86776,12759.17675,8839.77407
Georgia,Nonmetal min. prods.,thousand tons,2022,29464.58923,12336.45266,7981.612506
Georgia,Coal-n.e.c.,thousand tons,2022,28422.13075,10146.45427,7337.57751
Georgia,Gasoline,thousand tons,2022,23086.46641,7770.853465,6978.960968
Georgia,Waste/scrap,thousand tons,2022,20172.55932,7370.644884,6962.356878
Georgia,Wood prods.,thousand tons,2022,14436.97003,6872.221185,6642.981069
Georgia,Other foodstuffs,thousand tons,2022,11521.63602,6831.903268,5900.251669
Georgia,Natural sands,thousand tons,2022,11213.0926,6377.623499,5470.949649
Georgia,Other ag prods.,thousand tons,2022,10530.47086,6226.55102,5366.525749
Hawaii,Gasoline,thousand tons,2022,15215.01764,635.206151,1103.731123
Hawaii,Nonmetal min. prods.,thousand tons,2022,5339.003928,547.489376,535.073163
Hawaii,Waste/scrap,thousand tons,2022,4005.852593,332.374613,350.212726
Hawaii,Crude petroleum,thousand tons,2022,3471.098315,259.26134,98.727182
Hawaii,Gravel,thousand tons,2022,3319.616938,184.298572,43.274281
Hawaii,Fuel oils,thousand tons,2022,3039.81856,149.892564,36.004376
Hawaii,Other foodstuffs,thousand tons,2022,1052.473883,141.773964,26.095321
Hawaii,Other ag prods.,thousand tons,2022,887.22787,134.135468,19.94527
Hawaii,Nonmetallic minerals,thousand tons,2022,815.396228,97.78485,19.623579
Hawaii,Natural sands,thousand tons,2022,769.169112,91.610565,17.082737
Idaho,Coal-n.e.c.,thousand tons,2022,24293.63247,2949.388101,30939.80864
Idaho,Other ag prods.,thousand tons,2022,13128.325,2894.978058,6624.382158
Idaho,Cereal grains,thousand tons,2022,9818.508466,2584.167146,4830.378305
Idaho,Other foodstuffs,thousand tons,2022,9195.618534,2382.901041,4762.715077
Idaho,Logs,thousand tons,2022,8263.067222,1975.44349,4720.486317
Idaho,Nonmetallic minerals,thousand tons,2022,7887.874738,1910.644536,1905.61376
Idaho,Gravel,thousand tons,2022,7409.54547,1682.34313,1904.044568
Idaho,Animal feed,thousand tons,2022,6271.52156,949.555834,1231.14151
Idaho,Nonmetal min. prods.,thousand tons,2022,3316.982586,919.405162,741.186518
Idaho,Fertilizers,thousand tons,2022,3086.184603,731.247876,651.682974
Illinois,Cereal grains,thousand tons,2022,103815.0309,70010.32495,56695.47802
Illinois,Gasoline,thousand tons,2022,63414.97508,66344.59582,39276.62997
Illinois,Gravel,thousand tons,2022,47612.73374,19532.49323,28848.63563
Illinois,Coal-n.e.c.,thousand tons,2022,43480.73629,17132.49817,26155.82739
Illinois,Fuel oils,thousand tons,2022,41973.86945,16591.01299,20466.1732
Illinois,Nonmetal min. prods.,thousand tons,2022,38510.5966,15912.05346,19658.51876
Illinois,Other ag prods.,thousand tons,2022,34455.05551,12210.40176,17579.23829
Illinois,Animal feed,thousand tons,2022,18381.25148,10606.84323,15607.43557
Illinois,Waste/scrap,thousand tons,2022,15528.24223,10262.57575,15254.71702
Illinois,Other foodstuffs,thousand tons,2022,14337.77355,10201.14373,13795.54087
Indiana,Gravel,thousand tons,2022,68294.55718,68084.59796,51201.20712
Indiana,Cereal grains,thousand tons,2022,34758.65365,32807.28021,28916.82987
Indiana,Coal-n.e.c.,thousand tons,2022,25703.609,19335.64272,21090.92696
Indiana,Waste/scrap,thousand tons,2022,18081.83527,17649.78699,17177.2634
Indiana,Coal,thousand tons,2022,16964.62901,16621.49434,12940.96122
Indiana,Nonmetal min. prods.,thousand tons,2022,16406.43999,15421.69832,12699.49022
Indiana,Base metals,thousand tons,2022,15240.25491,12034.83487,12321.56731
Indiana,Gasoline,thousand tons,2022,14856.47496,10738.02264,10823.56048
Indiana,Other ag prods.,thousand tons,2022,14741.82834,7939.222184,10295.36315
Indiana,Motorized vehicles,thousand tons,2022,10736.10993,7630.77217,8553.840797
Iowa,Cereal grains,thousand tons,2022,122660.5697,56592.38628,42141.02487
Iowa,Gravel,thousand tons,2022,51057.21912,10267.2792,25298.08129
Iowa,Animal feed,thousand tons,2022,37279.18209,8072.712714,22618.66459
Iowa,Other ag prods.,thousand tons,2022,21387.36882,6309.481897,18558.85976
Iowa,Nonmetal min. prods.,thousand tons,2022,14305.70344,5562.396595,12658.63009
Iowa,Coal-n.e.c.,thousand tons,2022,12355.48206,4519.110615,11807.35135
Iowa,Fertilizers,thousand tons,2022,11277.21025,4121.233993,8204.676012
Iowa,Other foodstuffs,thousand tons,2022,10338.31281,4069.910309,4668.489355
Iowa,Live animals/fish,thousand tons,2022,9376.7822,4043.326688,4363.368648
Iowa,Waste/scrap,thousand tons,2022,4327.167938,3826.32078,4025.543659
Kansas,Cereal grains,thousand tons,2022,71923.56886,42277.23529,47164.54642
Kansas,Gravel,thousand tons,2022,25340.85066,17815.87903,22607.39261
Kansas,Fuel oils,thousand tons,2022,20270.53286,6758.86681,6912.427191
Kansas,Gasoline,thousand tons,2022,18997.35521,4230.302808,4621.883826
Kansas,Nonmetal min. prods.,thousand tons,2022,16918.38383,3968.663089,3930.335757
Kansas,Coal-n.e.c.,thousand tons,2022,14075.07418,3578.492477,3762.147221
Kansas,Other ag prods.,thousand tons,2022,12318.49538,3286.033316,3307.746496
Kansas,Natural sands,thousand tons,2022,8753.607404,2697.831736,3147.517373
Kansas,Fertilizers,thousand tons,2022,6626.454764,2660.43225,2910.169948
Kansas,Animal feed,thousand tons,2022,6308.476378,2560.332397,2659.305596
Kentucky,Gravel,thousand tons,2022,37412.88794,47241.20687,44843.54809
Kentucky,Gasoline,thousand tons,2022,13141.82684,20047.53981,24624.17474
Kentucky,Coal,thousand tons,2022,11262.78801,9403.123042,10651.49624
Kentucky,Coal-n.e.c.,thousand tons,2022,8979.692391,8050.161692,6821.702241
Kentucky,Cereal grains,thousand tons,2022,8803.903998,6462.130879,6814.304965
Kentucky,Waste/scrap,thousand tons,2022,8444.605739,5870.784186,4673.825847
Kentucky,Motorized vehicles,thousand tons,2022,7883.055489,4861.205271,4029.310155
Kentucky,Fuel oils,thousand tons,2022,7653.49232,4598.945164,3924.804346
Kentucky,Nonmetal min. prods.,thousand tons,2022,6867.758375,4236.92496,3682.319532
Kentucky,Logs,thousand tons,2022,6476.218337,4069.592989,3289.150356
Louisiana,Fuel oils,thousand tons,2022,101307.2902,131537.4969,104463.8098
Louisiana,Coal-n.e.c.,thousand tons,2022,76105.32298,79570.21909,42150.17161
Louisiana,Gasoline,thousand tons,2022,69485.50389,44829.04402,40633.711
Louisiana,Crude petroleum,thousand tons,2022,61589.07007,37560.11428,36940.72766
Louisiana,Other ag prods.,thousand tons,2022,46065.55953,18650.41874,17445.3238
Louisiana,Basic chemicals,thousand tons,2022,35635.53651,11652.04157,10367.16395
Louisiana,Cereal grains,thousand tons,2022,26520.14532,10131.49121,8533.145983
Louisiana,Gravel,thousand tons,2022,24982.7332,7214.522907,7708.61816
Louisiana,Nonmetal min. prods.,thousand tons,2022,23577.87231,6013.690896,7372.718267
Louisiana,Logs,thousand tons,2022,22192.63627,5578.280742,6572.060147
Maine,Logs,thousand tons,2022,16958.14396,3798.006112,6929.422139
Maine,Fuel oils,thousand tons,2022,4667.61397,1068.954109,2847.808532
Maine,Gravel,thousand tons,2022,4287.147778,1008.797546,2613.594961
Maine,Gasoline,thousand tons,2022,4186.665711,891.929774,1977.574132
Maine,Nonmetal min. prods.,thousand tons,2022,4105.198775,700.80897,1710.067363
Maine,Coal-n.e.c.,thousand tons,2022,3915.372212,564.317251,1571.463729
Maine,Wood prods.,thousand tons,2022,2355.605479,520.438555,1507.121616
Maine,Basic chemicals,thousand tons,2022,2058.937416,420.334136,1035.676909
Maine,Waste/scrap,thousand tons,2022,1999.826278,405.718,503.925823
Maine,Other foodstuffs,thousand tons,2022,1652.653854,391.181685,489.940228
Maryland,Gravel,thousand tons,2022,35082.83981,17275.19369,13516.82252
Maryland,Nonmetal min. prods.,thousand tons,2022,15814.49467,13844.61136,6918.780714
Maryland,Coal-n.e.c.,thousand tons,2022,9741.852394,4213.087462,6693.728733
Maryland,Waste/scrap,thousand tons,2022,9107.262496,4189.718622,5865.13737
Maryland,Gasoline,thousand tons,2022,7557.290254,4180.21232,5509.481494
Maryland,Natural sands,thousand tons,2022,7328.318674,4162.436251,2854.237842
Maryland,Other foodstuffs,thousand tons,2022,5228.738636,3988.656032,2852.597114
Maryland,Mixed freight,thousand tons,2022,4291.893734,3718.547909,2434.37747
