State,Commodity,Unit,Year,Units_Within,Units_In,Units_Out
New Hampshire,Other foodstuffs,million U.S. dollars (2017 constant $),2012,1170.356251,4865.703332,2559.082428
New Hampshire,Furniture,million U.S. dollars (2017 constant $),2012,971.824298,3056.269219,1894.605789
New Hampshire,Machinery,million U.S. dollars (2017 constant $),2012,752.525339,2955.653499,1817.01949
New Hampshire,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,668.652247,2179.369857,1731.231525
New Hampshire,Alcoholic beverages,million U.S. dollars (2017 constant $),2012,649.036297,2057.156172,1375.98793
New Hampshire,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,552.67985,1990.130595,1313.946127
New Hampshire,Basic chemicals,million U.S. dollars (2017 constant $),2012,452.4794,1975.423383,1047.292216
New Hampshire,Mixed freight,million U.S. dollars (2017 constant $),2012,447.371138,1944.063545,1034.805868
New Jersey,Fuel oils,million U.S. dollars (2017 constant $),2012,17637.72243,30536.73737,57777.95267
New Jersey,Motorized vehicles,million U.S. dollars (2017 constant $),2012,16045.00545,29180.98907,38398.67956
New Jersey,Gasoline,million U.S. dollars (2017 constant $),2012,14913.49915,26060.2397,32641.37766
New Jersey,Mixed freight,million U.S. dollars (2017 constant $),2012,12831.72674,20918.29391,32095.05727
New Jersey,Other foodstuffs,million U.S. dollars (2017 constant $),2012,12100.91122,20418.79079,28400.74002
New Jersey,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,11531.95583,17927.57257,24311.16175
New Jersey,Electronics,million U.S. dollars (2017 constant $),2012,9235.117581,11758.02753,23708.69977
New Jersey,Textiles/leather,million U.S. dollars (2017 constant $),2012,8322.864084,11583.25766,23408.83552
New Jersey,Chemical prods.,million U.S. dollars (2017 constant $),2012,7549.778897,10519.74875,20371.96643
New Jersey,Furniture,million U.S. dollars (2017 constant $),2012,7105.622085,10077.2134,18766.19324
New Mexico,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,3845.737083,12414.67113,18777.84461
New Mexico,Gasoline,million U.S. dollars (2017 constant $),2012,2626.553672,4487.909538,5679.475954
New Mexico,Other foodstuffs,million U.S. dollars (2017 constant $),2012,1912.835182,4080.648491,3950.806423
New Mexico,Mixed freight,million U.S. dollars (2017 constant $),2012,1773.435108,3408.417877,2434.766431
New Mexico,Electronics,million U.S. dollars (2017 constant $),2012,1276.427535,3387.945653,2091.81028
New Mexico,Fuel oils,million U.S. dollars (2017 constant $),2012,1160.15625,3321.821959,1493.905919
New Mexico,Furniture,million U.S. dollars (2017 constant $),2012,1139.413253,3263.781965,1302.030929
New Mexico,Articles-base metal,million U.S. dollars (2017 constant $),2012,806.86453,2645.62346,1217.326347
New Mexico,Machinery,million U.S. dollars (2017 constant $),2012,766.761676,2065.318814,1076.812026
New Mexico,Crude petroleum,million U.S. dollars (2017 constant $),2012,746.767037,1528.523387,784.035182
New York,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,77352.43533,66127.75922,44906.86009
New York,Mixed freight,million U.S. dollars (2017 constant $),2012,43544.75013,48129.42473,44803.79172
New York,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,26854.11946,46768.77887,38187.69036
New York,Electronics,million U.S. dollars (2017 constant $),2012,26583.26237,43358.33129,31202.86655
New York,Machinery,million U.S. dollars (2017 constant $),2012,18523.27836,41001.81166,28351.13502
New York,Furniture,million U.S. dollars (2017 constant $),2012,17215.24284,37571.44542,25017.27712
New York,Other foodstuffs,million U.S. dollars (2017 constant $),2012,17110.17047,30511.78092,18328.29444
New York,Textiles/leather,million U.S. dollars (2017 constant $),2012,16307.82055,22589.16352,15758.85631
New York,Base metals,million U.S. dollars (2017 constant $),2012,11936.92046,21978.39205,15281.67266
New York,Alcoholic beverages,million U.S. dollars (2017 constant $),2012,11707.78522,18627.37347,13402.25463
North Carolina,Mixed freight,million U.S. dollars (2017 constant $),2012,29221.92526,27692.27896,40250.17954
North Carolina,Tobacco prods.,million U.S. dollars (2017 constant $),2012,15015.7218,20398.30063,30380.33528
North Carolina,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,12578.82223,19716.59463,23781.94779
North Carolina,Machinery,million U.S. dollars (2017 constant $),2012,10625.05005,18531.62755,23285.39954
North Carolina,Gasoline,million U.S. dollars (2017 constant $),2012,8247.495196,15791.50866,20501.25594
North Carolina,Electronics,million U.S. dollars (2017 constant $),2012,7832.104673,15789.93312,17602.55951
North Carolina,Furniture,million U.S. dollars (2017 constant $),2012,7571.645489,13882.15476,13467.61068
North Carolina,Textiles/leather,million U.S. dollars (2017 constant $),2012,6221.525516,12201.44029,13045.26059
North Carolina,Other foodstuffs,million U.S. dollars (2017 constant $),2012,5773.125805,9630.571188,9076.30063
North Carolina,Motorized vehicles,million U.S. dollars (2017 constant $),2012,4669.402997,8210.000325,8345.594546
North Dakota,Other ag prods.,million U.S. dollars (2017 constant $),2012,6034.324935,13780.78366,35066.08615
North Dakota,Machinery,million U.S. dollars (2017 constant $),2012,4096.6222,8501.234152,6504.940985
North Dakota,Motorized vehicles,million U.S. dollars (2017 constant $),2012,4044.950148,4916.971835,5374.807343
North Dakota,Cereal grains,million U.S. dollars (2017 constant $),2012,3398.24025,4654.288422,4232.571928
North Dakota,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,2090.546914,4031.605673,3634.122239
North Dakota,Mixed freight,million U.S. dollars (2017 constant $),2012,1494.869706,3247.247067,2941.928402
North Dakota,Electronics,million U.S. dollars (2017 constant $),2012,1444.118949,2696.769883,2470.360089
North Dakota,Fuel oils,million U.S. dollars (2017 constant $),2012,1398.923437,2691.24474,2307.859779
North Dakota,Fertilizers,million U.S. dollars (2017 constant $),2012,1294.696782,2421.945395,2298.154723
North Dakota,Gasoline,million U.S. dollars (2017 constant $),2012,1266.686554,2274.243591,2276.019859
Ohio,Mixed freight,million U.S. dollars (2017 constant $),2012,32550.24037,44713.87904,44945.738
Ohio,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,23139.71237,38009.68444,39940.36565
Ohio,Motorized vehicles,million U.S. dollars (2017 constant $),2012,20384.73133,34898.66802,37245.5983
Ohio,Machinery,million U.S. dollars (2017 constant $),2012,19118.47575,28446.10492,30949.93808
Ohio,Other foodstuffs,million U.S. dollars (2017 constant $),2012,14564.71432,26151.21439,26462.77308
Ohio,Base metals,million U.S. dollars (2017 constant $),2012,13559.07429,22957.15177,21470.929
Ohio,Gasoline,million U.S. dollars (2017 constant $),2012,12405.61684,21155.95336,20998.44444
Ohio,Electronics,million U.S. dollars (2017 constant $),2012,11770.66491,20490.59337,19776.51223
Ohio,Articles-base metal,million U.S. dollars (2017 constant $),2012,10428.12255,15704.31411,18914.14442
Ohio,Plastics/rubber,million U.S. dollars (2017 constant $),2012,10226.3461,12255.89658,18270.66875
Oklahoma,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,11910.21415,13022.6616,24534.54351
Oklahoma,Gasoline,million U.S. dollars (2017 constant $),2012,10615.02944,9948.329642,10671.44955
Oklahoma,Fuel oils,million U.S. dollars (2017 constant $),2012,8754.787946,8739.644726,8325.894624
Oklahoma,Mixed freight,million U.S. dollars (2017 constant $),2012,6703.038968,8669.230203,4957.971503
Oklahoma,Machinery,million U.S. dollars (2017 constant $),2012,5072.93361,6914.814924,4876.958392
Oklahoma,Articles-base metal,million U.S. dollars (2017 constant $),2012,4692.485469,6817.206166,4573.780911
Oklahoma,Live animals/fish,million U.S. dollars (2017 constant $),2012,2484.883608,5860.797984,4219.19253
Oklahoma,Electronics,million U.S. dollars (2017 constant $),2012,2443.321992,5487.052292,4196.592116
Oklahoma,Furniture,million U.S. dollars (2017 constant $),2012,2441.604452,5117.987456,3318.905328
Oklahoma,Motorized vehicles,million U.S. dollars (2017 constant $),2012,2348.844004,4252.914993,3239.150112
Oregon,Mixed freight,million U.S. dollars (2017 constant $),2012,8445.463852,20409.63115,14734.56899
Oregon,Electronics,million U.S. dollars (2017 constant $),2012,7900.894979,8996.59919,12046.05192
Oregon,Wood prods.,million U.S. dollars (2017 constant $),2012,4741.854708,7533.753295,11747.72956
Oregon,Motorized vehicles,million U.S. dollars (2017 constant $),2012,4613.166119,7029.188381,5885.699735
Oregon,Other foodstuffs,million U.S. dollars (2017 constant $),2012,3650.045766,6324.003439,5498.638327
Oregon,Other ag prods.,million U.S. dollars (2017 constant $),2012,3530.063108,5572.432934,4706.624464
Oregon,Furniture,million U.S. dollars (2017 constant $),2012,2989.343149,5216.399248,4387.315483
Oregon,Machinery,million U.S. dollars (2017 constant $),2012,2814.343184,4626.307013,3218.984981
Oregon,Plastics/rubber,million U.S. dollars (2017 constant $),2012,1871.9295,4580.064243,3086.999776
Oregon,Paper articles,million U.S. dollars (2017 constant $),2012,1869.37393,3498.703447,2967.50568
Pennsylvania,Mixed freight,million U.S. dollars (2017 constant $),2012,33808.577,47492.11548,57457.77371
Pennsylvania,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,30340.13296,40022.96891,49235.23316
Pennsylvania,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,18487.1753,28851.77444,27836.30704
Pennsylvania,Other foodstuffs,million U.S. dollars (2017 constant $),2012,16143.36055,25456.23637,27494.1251
Pennsylvania,Base metals,million U.S. dollars (2017 constant $),2012,16081.54679,24728.03794,23332.50937
Pennsylvania,Machinery,million U.S. dollars (2017 constant $),2012,12113.84186,23774.77329,19019.22505
Pennsylvania,Electronics,million U.S. dollars (2017 constant $),2012,11086.54182,22751.69065,16199.43684
Pennsylvania,Motorized vehicles,million U.S. dollars (2017 constant $),2012,10766.00201,19391.6099,16179.59075
Pennsylvania,Transport equip.,million U.S. dollars (2017 constant $),2012,8313.003177,18726.31697,14488.44848
Pennsylvania,Furniture,million U.S. dollars (2017 constant $),2012,7983.237696,14672.8955,14420.68907
Rhode Island,Motorized vehicles,million U.S. dollars (2017 constant $),2012,4763.74598,6186.019391,6898.697017
Rhode Island,Gasoline,million U.S. dollars (2017 constant $),2012,3785.785255,2470.629976,3978.949775
Rhode Island,Fuel oils,million U.S. dollars (2017 constant $),2012,2114.79202,2425.427281,3621.471214
Rhode Island,Mixed freight,million U.S. dollars (2017 constant $),2012,909.641946,1566.092692,2351.317621
Rhode Island,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,734.870116,1458.203546,2348.753094
Rhode Island,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,559.22164,1341.758365,1287.938956
Rhode Island,Furniture,million U.S. dollars (2017 constant $),2012,545.809358,1264.812838,1123.701367
Rhode Island,Other foodstuffs,million U.S. dollars (2017 constant $),2012,462.308468,1005.809556,1052.260876
Rhode Island,Electronics,million U.S. dollars (2017 constant $),2012,459.24155,953.722677,830.783649
Rhode Island,Alcoholic beverages,million U.S. dollars (2017 constant $),2012,395.541318,939.007596,789.523097
South Carolina,Motorized vehicles,million U.S. dollars (2017 constant $),2012,13283.8465,15188.90863,18271.84052
South Carolina,Machinery,million U.S. dollars (2017 constant $),2012,10222.64343,12584.22703,14868.02015
South Carolina,Mixed freight,million U.S. dollars (2017 constant $),2012,6332.146373,12308.92539,11076.37548
South Carolina,Plastics/rubber,million U.S. dollars (2017 constant $),2012,6207.405739,11068.58556,10271.15691
South Carolina,Electronics,million U.S. dollars (2017 constant $),2012,5335.849718,10844.82759,9311.100363
South Carolina,Basic chemicals,million U.S. dollars (2017 constant $),2012,4629.210648,10234.78507,8109.162505
South Carolina,Textiles/leather,million U.S. dollars (2017 constant $),2012,3499.529124,9494.362016,6317.356374
South Carolina,Furniture,million U.S. dollars (2017 constant $),2012,2943.637378,8360.358267,5806.291851
South Carolina,Base metals,million U.S. dollars (2017 constant $),2012,2357.560939,6109.378291,5488.559862
South Carolina,Other foodstuffs,million U.S. dollars (2017 constant $),2012,2289.49012,5664.603241,5273.581172
South Dakota,Cereal grains,million U.S. dollars (2017 constant $),2012,3589.348029,3448.158065,3074.996472
South Dakota,Live animals/fish,million U.S. dollars (2017 constant $),2012,3247.872939,2884.344256,2680.282077
South Dakota,Other ag prods.,million U.S. dollars (2017 constant $),2012,2347.198145,2356.080327,2226.952427
South Dakota,Chemical prods.,million U.S. dollars (2017 constant $),2012,1157.992263,2214.371893,1769.445448
South Dakota,Machinery,million U.S. dollars (2017 constant $),2012,1113.24953,2074.429016,1623.488817
South Dakota,Fertilizers,million U.S. dollars (2017 constant $),2012,997.144719,2030.525001,1510.176038
South Dakota,Animal feed,million U.S. dollars (2017 constant $),2012,948.977455,1204.688167,1357.673083
South Dakota,Motorized vehicles,million U.S. dollars (2017 constant $),2012,866.677101,1127.952357,1222.847829
South Dakota,Fuel oils,million U.S. dollars (2017 constant $),2012,821.986607,897.716583,1200.207073
South Dakota,Other foodstuffs,million U.S. dollars (2017 constant $),2012,812.458972,829.598692,1175.931454
Tennessee,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,18333.88182,42942.77192,34320.00285
Tennessee,Mixed freight,million U.S. dollars (2017 constant $),2012,9363.630282,34158.22149,29971.31574
Tennessee,Electronics,million U.S. dollars (2017 constant $),2012,6839.481149,27543.05134,25332.21655
Tennessee,Plastics/rubber,million U.S. dollars (2017 constant $),2012,6097.895528,21588.06895,20709.20565
Tennessee,Gasoline,million U.S. dollars (2017 constant $),2012,5445.655141,18796.63444,20295.70096
Tennessee,Motorized vehicles,million U.S. dollars (2017 constant $),2012,4389.855425,14058.86115,18255.45267
Tennessee,Furniture,million U.S. dollars (2017 constant $),2012,4315.483733,13170.36195,18151.55383
Tennessee,Machinery,million U.S. dollars (2017 constant $),2012,4221.837597,11688.24532,16337.12713
Tennessee,Other foodstuffs,million U.S. dollars (2017 constant $),2012,4200.389518,11302.28151,14346.99671
Tennessee,Precision instruments,million U.S. dollars (2017 constant $),2012,3558.387104,10827.61437,12273.75484
Texas,Gasoline,million U.S. dollars (2017 constant $),2012,226816.627,88550.87644,117865.6605
Texas,Fuel oils,million U.S. dollars (2017 constant $),2012,175558.4441,60520.35623,74818.29164
Texas,Electronics,million U.S. dollars (2017 constant $),2012,140743.1802,52049.70624,54638.18485
Texas,Mixed freight,million U.S. dollars (2017 constant $),2012,125581.9655,34588.40502,50504.06304
Texas,Machinery,million U.S. dollars (2017 constant $),2012,95839.0355,29172.1102,34360.84978
Texas,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,84918.18006,28570.0839,31698.46651
Texas,Crude petroleum,million U.S. dollars (2017 constant $),2012,82419.60141,28566.04769,31342.28165
Texas,Motorized vehicles,million U.S. dollars (2017 constant $),2012,80719.26981,25915.55297,26700.67794
Texas,Basic chemicals,million U.S. dollars (2017 constant $),2012,65174.8509,24342.49872,24980.26818
Texas,Plastics/rubber,million U.S. dollars (2017 constant $),2012,59067.86036,23978.56955,24546.66117
Utah,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,11711.96292,17635.2436,10735.58599
Utah,Mixed freight,million U.S. dollars (2017 constant $),2012,6124.739187,10006.35183,9282.667282
Utah,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,4134.18145,8027.579783,7436.932853
Utah,Gasoline,million U.S. dollars (2017 constant $),2012,3158.405084,6647.757238,6386.922466
Utah,Base metals,million U.S. dollars (2017 constant $),2012,2667.5361,5974.03475,6081.930411
Utah,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,2479.261037,5593.126328,6067.267031
Utah,Other foodstuffs,million U.S. dollars (2017 constant $),2012,2446.701311,5279.164921,3947.301918
Utah,Furniture,million U.S. dollars (2017 constant $),2012,2347.654408,4343.699287,3681.207298
Utah,Textiles/leather,million U.S. dollars (2017 constant $),2012,2003.882497,3118.094001,3136.127012
Utah,Electronics,million U.S. dollars (2017 constant $),2012,2002.567812,2840.953665,2823.73081
Vermont,Electronics,million U.S. dollars (2017 constant $),2012,2776.193729,2641.589919,3901.894526
Vermont,Other foodstuffs,million U.S. dollars (2017 constant $),2012,1693.668548,1850.689825,3447.697847
Vermont,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,1586.202688,1570.828419,3322.521713
Vermont,Mixed freight,million U.S. dollars (2017 constant $),2012,564.409656,1043.372738,2672.146819
Vermont,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,479.822543,1011.914149,1484.830018
Vermont,Gasoline,million U.S. dollars (2017 constant $),2012,445.170678,984.668427,1250.795199
Vermont,Machinery,million U.S. dollars (2017 constant $),2012,427.490472,964.35172,1199.007944
Vermont,Furniture,million U.S. dollars (2017 constant $),2012,421.563654,859.082505,1162.536269
Vermont,Fuel oils,million U.S. dollars (2017 constant $),2012,409.573996,834.125266,875.235628
Vermont,Animal feed,million U.S. dollars (2017 constant $),2012,284.465891,828.688408,709.075507
Virginia,Tobacco prods.,million U.S. dollars (2017 constant $),2012,21270.33473,21954.93743,17778.2431
Virginia,Mixed freight,million U.S. dollars (2017 constant $),2012,16606.40047,17457.6273,17031.42685
Virginia,Electronics,million U.S. dollars (2017 constant $),2012,11727.34142,14499.60502,16818.24823
Virginia,Motorized vehicles,million U.S. dollars (2017 constant $),2012,9732.503056,14087.54684,10348.82828
Virginia,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,7957.070943,13647.26248,9627.500055
Virginia,Machinery,million U.S. dollars (2017 constant $),2012,7332.72556,13394.81835,8671.095162
Virginia,Plastics/rubber,million U.S. dollars (2017 constant $),2012,6724.853374,10576.13503,8560.115366
Virginia,Furniture,million U.S. dollars (2017 constant $),2012,6048.239711,9901.383776,8060.663468
Virginia,Other foodstuffs,million U.S. dollars (2017 constant $),2012,4652.259377,8145.376484,7178.142213
Virginia,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,4432.424508,7924.339513,6939.627369
Washington,Transport equip.,million U.S. dollars (2017 constant $),2012,57928.07598,18728.20326,22211.21675
Washington,Mixed freight,million U.S. dollars (2017 constant $),2012,19358.85872,17130.14196,20053.73279
Washington,Gasoline,million U.S. dollars (2017 constant $),2012,16907.31887,14705.12518,19035.86414
Washington,Other ag prods.,million U.S. dollars (2017 constant $),2012,12966.36459,14205.85205,17775.51116
Washington,Other foodstuffs,million U.S. dollars (2017 constant $),2012,12224.51836,10867.78276,10987.61911
Washington,Electronics,million U.S. dollars (2017 constant $),2012,11654.89535,9606.719223,9138.439099
Washington,Machinery,million U.S. dollars (2017 constant $),2012,10261.828,9244.641151,6763.379472
Washington,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,10231.96832,7054.397953,5937.259468
Washington,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2012,7160.485923,5605.698632,5562.335613
Washington,Fuel oils,million U.S. dollars (2017 constant $),2012,6161.275059,5588.264199,5273.879692
Washington DC,Alcoholic beverages,million U.S. dollars (2017 constant $),2012,616.605649,2098.071466,880.277561
Washington DC,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,289.158064,1515.390123,770.796014
Washington DC,Machinery,million U.S. dollars (2017 constant $),2012,282.878953,1108.905891,520.102233
Washington DC,Textiles/leather,million U.S. dollars (2017 constant $),2012,275.874104,899.036557,442.837119
Washington DC,Electronics,million U.S. dollars (2017 constant $),2012,260.54936,731.794129,359.643174
Washington DC,Furniture,million U.S. dollars (2017 constant $),2012,234.091111,662.975876,232.68767
Washington DC,Other ag prods.,million U.S. dollars (2017 constant $),2012,85.621572,659.818295,143.131373
Washington DC,Other foodstuffs,million U.S. dollars (2017 constant $),2012,85.263508,530.36214,100.538773
Washington DC,Nonmetal min. prods.,million U.S. dollars (2017 constant $),2012,82.836,503.691473,96.956955
Washington DC,Meat/seafood,million U.S. dollars (2017 constant $),2012,75.716615,394.824846,63.312462
West Virginia,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,2960.07601,7301.565609,12546.90232
West Virginia,Coal,million U.S. dollars (2017 constant $),2012,2242.130277,4533.310602,8073.013175
West Virginia,Machinery,million U.S. dollars (2017 constant $),2012,1606.66712,4338.631324,7044.041597
West Virginia,Mixed freight,million U.S. dollars (2017 constant $),2012,1154.50424,4088.210842,3437.270005
West Virginia,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,1101.479437,4038.591719,3427.007588
West Virginia,Plastics/rubber,million U.S. dollars (2017 constant $),2012,876.487,3833.509016,3405.430165
West Virginia,Furniture,million U.S. dollars (2017 constant $),2012,855.078349,2873.22695,2733.733981
West Virginia,Electronics,million U.S. dollars (2017 constant $),2012,852.848379,2723.222423,2718.654149
West Virginia,Base metals,million U.S. dollars (2017 constant $),2012,704.981313,2587.261597,2698.316155
West Virginia,Articles-base metal,million U.S. dollars (2017 constant $),2012,656.055911,2424.611911,1457.429067
Wisconsin,Other foodstuffs,million U.S. dollars (2017 constant $),2012,18755.62238,15904.96296,26699.21311
Wisconsin,Mixed freight,million U.S. dollars (2017 constant $),2012,15358.3407,15730.71749,18005.48316
Wisconsin,Motorized vehicles,million U.S. dollars (2017 constant $),2012,7307.601985,14876.24464,16352.43201
Wisconsin,Machinery,million U.S. dollars (2017 constant $),2012,6612.461709,11473.92917,15267.01642
Wisconsin,Electronics,million U.S. dollars (2017 constant $),2012,6311.80912,10968.32357,13430.75344
Wisconsin,Gasoline,million U.S. dollars (2017 constant $),2012,5590.912599,10928.53536,10605.07653
Wisconsin,Pharmaceuticals,million U.S. dollars (2017 constant $),2012,4573.488979,10795.08791,9592.353676
Wisconsin,Plastics/rubber,million U.S. dollars (2017 constant $),2012,4353.5347,9076.105939,8315.697506
Wisconsin,Newsprint/paper,million U.S. dollars (2017 constant $),2012,3963.905908,8425.017693,8285.608207
Wisconsin,Fuel oils,million U.S. dollars (2017 constant $),2012,3874.798269,7803.84984,7435.609793
Wyoming,Coal-n.e.c.,million U.S. dollars (2017 constant $),2012,5836.548972,4989.351099,12754.84872
Wyoming,Fuel oils,million U.S. dollars (2017 constant $),2012,2502.589286,2467.378231,4367.553426
Wyoming,Machinery,million U.S. dollars (2017 constant $),2012,1948.690157,2424.797909,3064.539256
Wyoming,Live animals/fish,million U.S. dollars (2017 constant $),2012,672.286615,1867.990658,2023.487613
Wyoming,Coal,million U.S. dollars (2017 constant $),2012,573.477315,1808.653893,1735.743742
Wyoming,Crude petroleum,million U.S. dollars (2017 constant $),2012,544.986704,1762.13312,600.826398
Wyoming,Electronics,million U.S. dollars (2017 constant $),2012,499.85399,1481.032266,593.302926
Wyoming,Gasoline,million U.S. dollars (2017 constant $),2012,479.313559,1400.061725,520.724055
Wyoming,Mixed freight,million U.S. dollars (2017 constant $),2012,451.220991,1062.027289,449.539716
Wyoming,Furniture,million U.S. dollars (2017 constant $),2012,443.693541,999.251209,350.431858
Alabama,Motorized vehicles,million U.S. dollars (2017 constant $),2022,29683.32654,20992.09493,30510.0563
Alabama,Coal,million U.S. dollars (2017 constant $),2022,17641.58266,19809.23232,14270.22584
Alabama,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,11466.20286,14679.76544,13794.38471
Alabama,Mixed freight,million U.S. dollars (2017 constant $),2022,9930.047627,11987.42937,13001.3756
Alabama,Base metals,million U.S. dollars (2017 constant $),2022,7917.12036,11919.31785,11726.71251
Alabama,Machinery,million U.S. dollars (2017 constant $),2022,7043.347298,10094.53945,11557.768
Alabama,Gasoline,million U.S. dollars (2017 constant $),2022,5136.061337,9905.070463,9201.358021
Alabama,Live animals/fish,million U.S. dollars (2017 constant $),2022,5038.651845,7788.070104,7354.94502
Alabama,Fuel oils,million U.S. dollars (2017 constant $),2022,4804.057587,7404.142726,6902.02575
Alabama,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,3951.487264,6799.039703,6599.276635
Alaska,Gasoline,million U.S. dollars (2017 constant $),2022,3791.961149,6906.203387,8173.160614
Alaska,Meat/seafood,million U.S. dollars (2017 constant $),2022,2537.65357,3470.244927,8156.942689
Alaska,Fuel oils,million U.S. dollars (2017 constant $),2022,2154.818601,2796.151157,1802.139025
Alaska,Live animals/fish,million U.S. dollars (2017 constant $),2022,2124.558755,2726.060208,1377.51354
Alaska,Crude petroleum,million U.S. dollars (2017 constant $),2022,1337.914292,2395.249821,710.946261
Alaska,Mixed freight,million U.S. dollars (2017 constant $),2022,1313.267062,1897.961671,355.405056
Alaska,Metallic ores,million U.S. dollars (2017 constant $),2022,1030.115146,1613.328609,236.488889
Alaska,Electronics,million U.S. dollars (2017 constant $),2022,959.771604,813.507685,221.44061
Alaska,Machinery,million U.S. dollars (2017 constant $),2022,662.882488,500.800464,164.019125
Alaska,Other foodstuffs,million U.S. dollars (2017 constant $),2022,579.336636,489.254483,96.88853
Arizona,Electronics,million U.S. dollars (2017 constant $),2022,15180.22175,22374.04369,21388.25443
Arizona,Mixed freight,million U.S. dollars (2017 constant $),2022,14227.58202,11167.21211,11494.99663
Arizona,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,11783.02771,10151.21871,10176.01828
Arizona,Other foodstuffs,million U.S. dollars (2017 constant $),2022,6346.588439,9943.609313,9747.607678
Arizona,Motorized vehicles,million U.S. dollars (2017 constant $),2022,5949.265767,9037.559384,7316.173077
Arizona,Machinery,million U.S. dollars (2017 constant $),2022,5837.835425,8340.484765,6883.022602
Arizona,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,5542.621933,6631.401314,6486.819372
Arizona,Metallic ores,million U.S. dollars (2017 constant $),2022,5088.489223,6500.004713,5384.616123
Arizona,Articles-base metal,million U.S. dollars (2017 constant $),2022,4616.087659,6470.206447,4702.103638
Arizona,Other ag prods.,million U.S. dollars (2017 constant $),2022,4430.434911,5742.671079,4140.961982
Arkansas,Mixed freight,million U.S. dollars (2017 constant $),2022,6880.835062,7938.121848,9886.732335
Arkansas,Live animals/fish,million U.S. dollars (2017 constant $),2022,6729.357762,7805.414017,8356.00831
Arkansas,Meat/seafood,million U.S. dollars (2017 constant $),2022,4262.307107,7361.643759,7135.245387
Arkansas,Paper articles,million U.S. dollars (2017 constant $),2022,3478.628105,6830.129033,6200.620241
Arkansas,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,3176.489191,6022.464582,4847.670795
Arkansas,Other ag prods.,million U.S. dollars (2017 constant $),2022,3072.455317,5587.07696,4536.404459
Arkansas,Plastics/rubber,million U.S. dollars (2017 constant $),2022,2988.300554,5528.56841,4313.541488
Arkansas,Machinery,million U.S. dollars (2017 constant $),2022,2865.390225,5440.972521,3683.217977
Arkansas,Other foodstuffs,million U.S. dollars (2017 constant $),2022,2816.937634,4297.397674,3488.27728
Arkansas,Milled grain prods.,million U.S. dollars (2017 constant $),2022,2520.723535,4270.538937,2983.919676
California,Electronics,million U.S. dollars (2017 constant $),2022,232432.0675,126342.5391,200463.6984
California,Mixed freight,million U.S. dollars (2017 constant $),2022,130519.0314,74679.85038,84812.31386
California,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,108097.3752,46500.34062,69373.42569
California,Motorized vehicles,million U.S. dollars (2017 constant $),2022,96677.04953,42125.67975,61683.10117
California,Textiles/leather,million U.S. dollars (2017 constant $),2022,84595.67044,39471.94297,60192.72796
California,Other foodstuffs,million U.S. dollars (2017 constant $),2022,71010.92516,34139.6009,55497.30757
California,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,68866.03667,27632.7942,48972.68593
California,Machinery,million U.S. dollars (2017 constant $),2022,67604.01744,27262.23091,32846.08652
California,Plastics/rubber,million U.S. dollars (2017 constant $),2022,67338.84189,26510.2948,31642.54656
California,Other ag prods.,million U.S. dollars (2017 constant $),2022,65567.40465,23879.6023,30617.66786
Colorado,Mixed freight,million U.S. dollars (2017 constant $),2022,16762.48947,16307.00654,13518.10741
Colorado,Motorized vehicles,million U.S. dollars (2017 constant $),2022,9515.043337,11371.46484,13397.32946
Colorado,Machinery,million U.S. dollars (2017 constant $),2022,8978.271839,9496.177309,8995.320668
