State,Commodity,Field,Value,Unit,Year
Kentucky,Furniture,value_out,7737.145945,million U.S. dollars (2017 constant $),2012
Kentucky,Furniture,value_in,8753.430767,million U.S. dollars (2017 constant $),2012
Kentucky,Fuel oils,value_within,2829.82048,million U.S. dollars (2017 constant $),2012
Kentucky,Fuel oils,value_out,7320.796999,million U.S. dollars (2017 constant $),2012
Kentucky,Fuel oils,value_in,8685.538663,million U.S. dollars (2017 constant $),2012
Louisiana,Gasoline,value_within,32613.74486,million U.S. dollars (2017 constant $),2012
Louisiana,Gasoline,value_out,29895.01479,million U.S. dollars (2017 constant $),2012
Louisiana,Gasoline,value_in,20660.64095,million U.S. dollars (2017 constant $),2012
Louisiana,Fuel oils,value_within,27815.94179,million U.S. dollars (2017 constant $),2012
Louisiana,Fuel oils,value_out,21391.70413,million U.S. dollars (2017 constant $),2012
Louisiana,Fuel oils,value_in,14796.83174,million U.S. dollars (2017 constant $),2012
Louisiana,Crude petroleum,value_within,27564.56375,million U.S. dollars (2017 constant $),2012
Louisiana,Crude petroleum,value_out,15019.877,million U.S. dollars (2017 constant $),2012
Louisiana,Crude petroleum,value_in,14143.90438,million U.S. dollars (2017 constant $),2012
Louisiana,Coal-n.e.c.,value_within,20638.1726,million U.S. dollars (2017 constant $),2012
Louisiana,Coal-n.e.c.,value_out,13270.80287,million U.S. dollars (2017 constant $),2012
Louisiana,Coal-n.e.c.,value_in,11007.33211,million U.S. dollars (2017 constant $),2012
Louisiana,Basic chemicals,value_within,14123.42632,million U.S. dollars (2017 constant $),2012
Louisiana,Basic chemicals,value_out,7818.64576,million U.S. dollars (2017 constant $),2012
Louisiana,Basic chemicals,value_in,9765.396209,million U.S. dollars (2017 constant $),2012
Louisiana,Other ag prods.,value_within,13078.48375,million U.S. dollars (2017 constant $),2012
Louisiana,Other ag prods.,value_out,7391.334293,million U.S. dollars (2017 constant $),2012
Louisiana,Other ag prods.,value_in,8671.870338,million U.S. dollars (2017 constant $),2012
Louisiana,Mixed freight,value_within,9937.980908,million U.S. dollars (2017 constant $),2012
Louisiana,Mixed freight,value_out,5726.606845,million U.S. dollars (2017 constant $),2012
Louisiana,Mixed freight,value_in,8005.479358,million U.S. dollars (2017 constant $),2012
Louisiana,Machinery,value_within,9691.398406,million U.S. dollars (2017 constant $),2012
Louisiana,Machinery,value_out,5649.31298,million U.S. dollars (2017 constant $),2012
Louisiana,Machinery,value_in,5987.651772,million U.S. dollars (2017 constant $),2012
Louisiana,Pharmaceuticals,value_within,7722.70874,million U.S. dollars (2017 constant $),2012
Louisiana,Pharmaceuticals,value_out,5465.24269,million U.S. dollars (2017 constant $),2012
Louisiana,Pharmaceuticals,value_in,5770.116393,million U.S. dollars (2017 constant $),2012
Louisiana,Other foodstuffs,value_within,7077.589855,million U.S. dollars (2017 constant $),2012
Louisiana,Other foodstuffs,value_out,5050.30794,million U.S. dollars (2017 constant $),2012
Louisiana,Other foodstuffs,value_in,5642.378286,million U.S. dollars (2017 constant $),2012
Maine,Mixed freight,value_within,4022.063822,million U.S. dollars (2017 constant $),2012
Maine,Mixed freight,value_out,4011.17773,million U.S. dollars (2017 constant $),2012
Maine,Mixed freight,value_in,4790.260834,million U.S. dollars (2017 constant $),2012
Maine,Transport equip.,value_within,1786.867633,million U.S. dollars (2017 constant $),2012
Maine,Transport equip.,value_out,3661.068566,million U.S. dollars (2017 constant $),2012
Maine,Transport equip.,value_in,3276.83729,million U.S. dollars (2017 constant $),2012
Maine,Fuel oils,value_within,1643.005524,million U.S. dollars (2017 constant $),2012
Maine,Fuel oils,value_out,2509.796678,million U.S. dollars (2017 constant $),2012
Maine,Fuel oils,value_in,2133.845682,million U.S. dollars (2017 constant $),2012
Maine,Gasoline,value_within,1553.473785,million U.S. dollars (2017 constant $),2012
Maine,Gasoline,value_out,2227.138392,million U.S. dollars (2017 constant $),2012
Maine,Gasoline,value_in,1942.551744,million U.S. dollars (2017 constant $),2012
Maine,Alcoholic beverages,value_within,906.85931,million U.S. dollars (2017 constant $),2012
Maine,Alcoholic beverages,value_out,1745.702822,million U.S. dollars (2017 constant $),2012
Maine,Alcoholic beverages,value_in,1825.359351,million U.S. dollars (2017 constant $),2012
Maine,Furniture,value_within,836.787982,million U.S. dollars (2017 constant $),2012
Maine,Furniture,value_out,1653.479669,million U.S. dollars (2017 constant $),2012
Maine,Furniture,value_in,1619.952632,million U.S. dollars (2017 constant $),2012
Maine,Electronics,value_within,800.872551,million U.S. dollars (2017 constant $),2012
Maine,Electronics,value_out,1505.930272,million U.S. dollars (2017 constant $),2012
Maine,Electronics,value_in,1449.245391,million U.S. dollars (2017 constant $),2012
Maine,Wood prods.,value_within,770.389104,million U.S. dollars (2017 constant $),2012
Maine,Wood prods.,value_out,1376.948714,million U.S. dollars (2017 constant $),2012
Maine,Wood prods.,value_in,1372.104748,million U.S. dollars (2017 constant $),2012
Maine,Coal-n.e.c.,value_within,745.172353,million U.S. dollars (2017 constant $),2012
Maine,Coal-n.e.c.,value_out,1287.723164,million U.S. dollars (2017 constant $),2012
Maine,Coal-n.e.c.,value_in,1305.874667,million U.S. dollars (2017 constant $),2012
Maine,Newsprint/paper,value_within,739.414395,million U.S. dollars (2017 constant $),2012
Maine,Newsprint/paper,value_out,1075.309717,million U.S. dollars (2017 constant $),2012
Maine,Newsprint/paper,value_in,1215.935225,million U.S. dollars (2017 constant $),2012
Maryland,Motorized vehicles,value_within,10369.18563,million U.S. dollars (2017 constant $),2012
Maryland,Motorized vehicles,value_out,18555.91416,million U.S. dollars (2017 constant $),2012
Maryland,Motorized vehicles,value_in,18088.58096,million U.S. dollars (2017 constant $),2012
Maryland,Mixed freight,value_within,8458.218396,million U.S. dollars (2017 constant $),2012
Maryland,Mixed freight,value_out,12645.06371,million U.S. dollars (2017 constant $),2012
Maryland,Mixed freight,value_in,16900.94255,million U.S. dollars (2017 constant $),2012
Maryland,Textiles/leather,value_within,7335.918953,million U.S. dollars (2017 constant $),2012
Maryland,Textiles/leather,value_out,12113.78686,million U.S. dollars (2017 constant $),2012
Maryland,Textiles/leather,value_in,16367.97823,million U.S. dollars (2017 constant $),2012
Maryland,Machinery,value_within,5108.630535,million U.S. dollars (2017 constant $),2012
Maryland,Machinery,value_out,11271.95934,million U.S. dollars (2017 constant $),2012
Maryland,Machinery,value_in,15047.27506,million U.S. dollars (2017 constant $),2012
Maryland,Gasoline,value_within,4651.046158,million U.S. dollars (2017 constant $),2012
Maryland,Gasoline,value_out,9352.478431,million U.S. dollars (2017 constant $),2012
Maryland,Gasoline,value_in,12128.78225,million U.S. dollars (2017 constant $),2012
Maryland,Furniture,value_within,4591.837756,million U.S. dollars (2017 constant $),2012
Maryland,Furniture,value_out,9050.142723,million U.S. dollars (2017 constant $),2012
Maryland,Furniture,value_in,7470.81799,million U.S. dollars (2017 constant $),2012
Maryland,Electronics,value_within,4413.037181,million U.S. dollars (2017 constant $),2012
Maryland,Electronics,value_out,8782.172354,million U.S. dollars (2017 constant $),2012
Maryland,Electronics,value_in,6742.843696,million U.S. dollars (2017 constant $),2012
Maryland,Other foodstuffs,value_within,3938.997985,million U.S. dollars (2017 constant $),2012
Maryland,Other foodstuffs,value_out,6343.844118,million U.S. dollars (2017 constant $),2012
Maryland,Other foodstuffs,value_in,5862.407246,million U.S. dollars (2017 constant $),2012
Maryland,Pharmaceuticals,value_within,3931.800262,million U.S. dollars (2017 constant $),2012
Maryland,Pharmaceuticals,value_out,5233.688794,million U.S. dollars (2017 constant $),2012
Maryland,Pharmaceuticals,value_in,5467.581994,million U.S. dollars (2017 constant $),2012
Maryland,Base metals,value_within,3314.843803,million U.S. dollars (2017 constant $),2012
Maryland,Base metals,value_out,4660.727078,million U.S. dollars (2017 constant $),2012
Maryland,Base metals,value_in,5204.784328,million U.S. dollars (2017 constant $),2012
Massachusetts,Pharmaceuticals,value_within,17458.35336,million U.S. dollars (2017 constant $),2012
Massachusetts,Pharmaceuticals,value_out,20453.43596,million U.S. dollars (2017 constant $),2012
Massachusetts,Pharmaceuticals,value_in,23268.59772,million U.S. dollars (2017 constant $),2012
Massachusetts,Gasoline,value_within,13083.90808,million U.S. dollars (2017 constant $),2012
Massachusetts,Gasoline,value_out,18635.99757,million U.S. dollars (2017 constant $),2012
Massachusetts,Gasoline,value_in,16960.63238,million U.S. dollars (2017 constant $),2012
Massachusetts,Mixed freight,value_within,11315.55272,million U.S. dollars (2017 constant $),2012
Massachusetts,Mixed freight,value_out,17722.76665,million U.S. dollars (2017 constant $),2012
Massachusetts,Mixed freight,value_in,14261.78264,million U.S. dollars (2017 constant $),2012
Massachusetts,Electronics,value_within,8088.011628,million U.S. dollars (2017 constant $),2012
Massachusetts,Electronics,value_out,14545.10393,million U.S. dollars (2017 constant $),2012
Massachusetts,Electronics,value_in,13943.13744,million U.S. dollars (2017 constant $),2012
Massachusetts,Precision instruments,value_within,6528.031963,million U.S. dollars (2017 constant $),2012
Massachusetts,Precision instruments,value_out,14171.97567,million U.S. dollars (2017 constant $),2012
Massachusetts,Precision instruments,value_in,13639.28433,million U.S. dollars (2017 constant $),2012
Massachusetts,Misc. mfg. prods.,value_within,5405.988194,million U.S. dollars (2017 constant $),2012
Massachusetts,Misc. mfg. prods.,value_out,11451.2977,million U.S. dollars (2017 constant $),2012
Massachusetts,Misc. mfg. prods.,value_in,8748.735563,million U.S. dollars (2017 constant $),2012
Massachusetts,Machinery,value_within,4764.801822,million U.S. dollars (2017 constant $),2012
Massachusetts,Machinery,value_out,9283.113002,million U.S. dollars (2017 constant $),2012
Massachusetts,Machinery,value_in,8385.635944,million U.S. dollars (2017 constant $),2012
Massachusetts,Furniture,value_within,4435.062467,million U.S. dollars (2017 constant $),2012
Massachusetts,Furniture,value_out,6225.623023,million U.S. dollars (2017 constant $),2012
Massachusetts,Furniture,value_in,6493.861308,million U.S. dollars (2017 constant $),2012
Massachusetts,Fuel oils,value_within,4240.3101,million U.S. dollars (2017 constant $),2012
Massachusetts,Fuel oils,value_out,4683.24483,million U.S. dollars (2017 constant $),2012
Massachusetts,Fuel oils,value_in,5999.119355,million U.S. dollars (2017 constant $),2012
Massachusetts,Alcoholic beverages,value_within,3605.371548,million U.S. dollars (2017 constant $),2012
Massachusetts,Alcoholic beverages,value_out,3997.213671,million U.S. dollars (2017 constant $),2012
Massachusetts,Alcoholic beverages,value_in,5858.85244,million U.S. dollars (2017 constant $),2012
Michigan,Motorized vehicles,value_within,91592.95986,million U.S. dollars (2017 constant $),2012
Michigan,Motorized vehicles,value_out,102284.2952,million U.S. dollars (2017 constant $),2012
Michigan,Motorized vehicles,value_in,84928.38276,million U.S. dollars (2017 constant $),2012
Michigan,Mixed freight,value_within,24512.52836,million U.S. dollars (2017 constant $),2012
Michigan,Mixed freight,value_out,31309.49467,million U.S. dollars (2017 constant $),2012
Michigan,Mixed freight,value_in,44606.43747,million U.S. dollars (2017 constant $),2012
Michigan,Machinery,value_within,22708.59181,million U.S. dollars (2017 constant $),2012
Michigan,Machinery,value_out,16001.56604,million U.S. dollars (2017 constant $),2012
Michigan,Machinery,value_in,37656.71036,million U.S. dollars (2017 constant $),2012
Michigan,Electronics,value_within,14649.90727,million U.S. dollars (2017 constant $),2012
Michigan,Electronics,value_out,14713.38701,million U.S. dollars (2017 constant $),2012
Michigan,Electronics,value_in,22182.85461,million U.S. dollars (2017 constant $),2012
Michigan,Pharmaceuticals,value_within,12665.24091,million U.S. dollars (2017 constant $),2012
Michigan,Pharmaceuticals,value_out,14618.18451,million U.S. dollars (2017 constant $),2012
Michigan,Pharmaceuticals,value_in,21882.20164,million U.S. dollars (2017 constant $),2012
Michigan,Base metals,value_within,11430.27247,million U.S. dollars (2017 constant $),2012
Michigan,Base metals,value_out,13448.00539,million U.S. dollars (2017 constant $),2012
Michigan,Base metals,value_in,15000.11569,million U.S. dollars (2017 constant $),2012
Michigan,Furniture,value_within,10383.33841,million U.S. dollars (2017 constant $),2012
Michigan,Furniture,value_out,13046.8265,million U.S. dollars (2017 constant $),2012
Michigan,Furniture,value_in,14727.409,million U.S. dollars (2017 constant $),2012
Michigan,Other foodstuffs,value_within,8797.012264,million U.S. dollars (2017 constant $),2012
Michigan,Other foodstuffs,value_out,11105.13445,million U.S. dollars (2017 constant $),2012
Michigan,Other foodstuffs,value_in,12876.3382,million U.S. dollars (2017 constant $),2012
Michigan,Articles-base metal,value_within,7974.682922,million U.S. dollars (2017 constant $),2012
Michigan,Articles-base metal,value_out,9791.664341,million U.S. dollars (2017 constant $),2012
Michigan,Articles-base metal,value_in,12661.71988,million U.S. dollars (2017 constant $),2012
Michigan,Gasoline,value_within,7793.59883,million U.S. dollars (2017 constant $),2012
Michigan,Gasoline,value_out,9430.905393,million U.S. dollars (2017 constant $),2012
Michigan,Gasoline,value_in,12416.74792,million U.S. dollars (2017 constant $),2012
Minnesota,Mixed freight,value_within,11879.9289,million U.S. dollars (2017 constant $),2012
Minnesota,Mixed freight,value_out,19051.4604,million U.S. dollars (2017 constant $),2012
Minnesota,Mixed freight,value_in,14902.82758,million U.S. dollars (2017 constant $),2012
Minnesota,Other ag prods.,value_within,8920.151798,million U.S. dollars (2017 constant $),2012
Minnesota,Other ag prods.,value_out,13105.87389,million U.S. dollars (2017 constant $),2012
Minnesota,Other ag prods.,value_in,13365.61282,million U.S. dollars (2017 constant $),2012
Minnesota,Other foodstuffs,value_within,8345.272682,million U.S. dollars (2017 constant $),2012
Minnesota,Other foodstuffs,value_out,12751.32643,million U.S. dollars (2017 constant $),2012
Minnesota,Other foodstuffs,value_in,12915.70912,million U.S. dollars (2017 constant $),2012
Minnesota,Machinery,value_within,7263.004924,million U.S. dollars (2017 constant $),2012
Minnesota,Machinery,value_out,12507.58319,million U.S. dollars (2017 constant $),2012
Minnesota,Machinery,value_in,11305.69122,million U.S. dollars (2017 constant $),2012
Minnesota,Electronics,value_within,6821.928383,million U.S. dollars (2017 constant $),2012
Minnesota,Electronics,value_out,11087.51576,million U.S. dollars (2017 constant $),2012
Minnesota,Electronics,value_in,8476.122716,million U.S. dollars (2017 constant $),2012
Minnesota,Pharmaceuticals,value_within,6424.525001,million U.S. dollars (2017 constant $),2012
Minnesota,Pharmaceuticals,value_out,10246.05833,million U.S. dollars (2017 constant $),2012
Minnesota,Pharmaceuticals,value_in,8296.062653,million U.S. dollars (2017 constant $),2012
Minnesota,Cereal grains,value_within,6052.066235,million U.S. dollars (2017 constant $),2012
Minnesota,Cereal grains,value_out,10015.7076,million U.S. dollars (2017 constant $),2012
Minnesota,Cereal grains,value_in,8173.972698,million U.S. dollars (2017 constant $),2012
Minnesota,Nonmetal min. prods.,value_within,5514.829334,million U.S. dollars (2017 constant $),2012
Minnesota,Nonmetal min. prods.,value_out,8417.969507,million U.S. dollars (2017 constant $),2012
Minnesota,Nonmetal min. prods.,value_in,8103.288725,million U.S. dollars (2017 constant $),2012
Minnesota,Gasoline,value_within,4853.317062,million U.S. dollars (2017 constant $),2012
Minnesota,Gasoline,value_out,7689.333002,million U.S. dollars (2017 constant $),2012
Minnesota,Gasoline,value_in,7293.656893,million U.S. dollars (2017 constant $),2012
Minnesota,Furniture,value_within,4168.792798,million U.S. dollars (2017 constant $),2012
Minnesota,Furniture,value_out,6816.065119,million U.S. dollars (2017 constant $),2012
Minnesota,Furniture,value_in,6899.649771,million U.S. dollars (2017 constant $),2012
Mississippi,Transport equip.,value_within,7754.553649,million U.S. dollars (2017 constant $),2012
Mississippi,Transport equip.,value_out,22476.57532,million U.S. dollars (2017 constant $),2012
Mississippi,Transport equip.,value_in,19083.46818,million U.S. dollars (2017 constant $),2012
Mississippi,Textiles/leather,value_within,6718.777072,million U.S. dollars (2017 constant $),2012
Mississippi,Textiles/leather,value_out,20512.44324,million U.S. dollars (2017 constant $),2012
Mississippi,Textiles/leather,value_in,9513.695527,million U.S. dollars (2017 constant $),2012
Mississippi,Mixed freight,value_within,5654.945301,million U.S. dollars (2017 constant $),2012
Mississippi,Mixed freight,value_out,8052.000002,million U.S. dollars (2017 constant $),2012
Mississippi,Mixed freight,value_in,9312.492366,million U.S. dollars (2017 constant $),2012
Mississippi,Crude petroleum,value_within,5275.711072,million U.S. dollars (2017 constant $),2012
Mississippi,Crude petroleum,value_out,5720.356712,million U.S. dollars (2017 constant $),2012
Mississippi,Crude petroleum,value_in,8485.29616,million U.S. dollars (2017 constant $),2012
Mississippi,Coal-n.e.c.,value_within,4441.205022,million U.S. dollars (2017 constant $),2012
Mississippi,Coal-n.e.c.,value_out,5445.817134,million U.S. dollars (2017 constant $),2012
Mississippi,Coal-n.e.c.,value_in,6972.198359,million U.S. dollars (2017 constant $),2012
Mississippi,Gasoline,value_within,3632.257118,million U.S. dollars (2017 constant $),2012
Mississippi,Gasoline,value_out,5314.890022,million U.S. dollars (2017 constant $),2012
Mississippi,Gasoline,value_in,6912.853902,million U.S. dollars (2017 constant $),2012
Mississippi,Fuel oils,value_within,2370.707199,million U.S. dollars (2017 constant $),2012
Mississippi,Fuel oils,value_out,4711.500292,million U.S. dollars (2017 constant $),2012
Mississippi,Fuel oils,value_in,6234.150961,million U.S. dollars (2017 constant $),2012
Mississippi,Live animals/fish,value_within,1958.367992,million U.S. dollars (2017 constant $),2012
Mississippi,Live animals/fish,value_out,4710.167346,million U.S. dollars (2017 constant $),2012
Mississippi,Live animals/fish,value_in,4151.56054,million U.S. dollars (2017 constant $),2012
Mississippi,Machinery,value_within,1858.066912,million U.S. dollars (2017 constant $),2012
Mississippi,Machinery,value_out,4691.117577,million U.S. dollars (2017 constant $),2012
Mississippi,Machinery,value_in,4110.38994,million U.S. dollars (2017 constant $),2012
Mississippi,Motorized vehicles,value_within,1840.998542,million U.S. dollars (2017 constant $),2012
Mississippi,Motorized vehicles,value_out,4159.198851,million U.S. dollars (2017 constant $),2012
Mississippi,Motorized vehicles,value_in,3135.244812,million U.S. dollars (2017 constant $),2012
Missouri,Mixed freight,value_within,11694.50384,million U.S. dollars (2017 constant $),2012
Missouri,Mixed freight,value_out,26446.58231,million U.S. dollars (2017 constant $),2012
Missouri,Mixed freight,value_in,16743.28704,million U.S. dollars (2017 constant $),2012
Missouri,Motorized vehicles,value_within,11273.76334,million U.S. dollars (2017 constant $),2012
Missouri,Motorized vehicles,value_out,13008.17644,million U.S. dollars (2017 constant $),2012
Missouri,Motorized vehicles,value_in,16348.88488,million U.S. dollars (2017 constant $),2012
Missouri,Pharmaceuticals,value_within,9893.954269,million U.S. dollars (2017 constant $),2012
Missouri,Pharmaceuticals,value_out,11739.49497,million U.S. dollars (2017 constant $),2012
Missouri,Pharmaceuticals,value_in,13727.96399,million U.S. dollars (2017 constant $),2012
Missouri,Transport equip.,value_within,7601.773571,million U.S. dollars (2017 constant $),2012
Missouri,Transport equip.,value_out,11076.18527,million U.S. dollars (2017 constant $),2012
Missouri,Transport equip.,value_in,11786.0116,million U.S. dollars (2017 constant $),2012
Missouri,Other foodstuffs,value_within,7534.439063,million U.S. dollars (2017 constant $),2012
Missouri,Other foodstuffs,value_out,11014.88819,million U.S. dollars (2017 constant $),2012
Missouri,Other foodstuffs,value_in,10594.72811,million U.S. dollars (2017 constant $),2012
Missouri,Machinery,value_within,5682.141172,million U.S. dollars (2017 constant $),2012
Missouri,Machinery,value_out,10959.9792,million U.S. dollars (2017 constant $),2012
Missouri,Machinery,value_in,10068.44407,million U.S. dollars (2017 constant $),2012
Missouri,Coal-n.e.c.,value_within,5203.462745,million U.S. dollars (2017 constant $),2012
Missouri,Coal-n.e.c.,value_out,8323.251537,million U.S. dollars (2017 constant $),2012
Missouri,Coal-n.e.c.,value_in,9834.647983,million U.S. dollars (2017 constant $),2012
Missouri,Electronics,value_within,4612.453946,million U.S. dollars (2017 constant $),2012
Missouri,Electronics,value_out,7373.197456,million U.S. dollars (2017 constant $),2012
Missouri,Electronics,value_in,9483.17106,million U.S. dollars (2017 constant $),2012
Missouri,Chemical prods.,value_within,4076.158262,million U.S. dollars (2017 constant $),2012
Missouri,Chemical prods.,value_out,6483.124391,million U.S. dollars (2017 constant $),2012
Missouri,Chemical prods.,value_in,8447.171629,million U.S. dollars (2017 constant $),2012
Missouri,Furniture,value_within,4009.703914,million U.S. dollars (2017 constant $),2012
Missouri,Furniture,value_out,5846.664628,million U.S. dollars (2017 constant $),2012
Missouri,Furniture,value_in,6940.087627,million U.S. dollars (2017 constant $),2012
Montana,Crude petroleum,value_within,2901.007633,million U.S. dollars (2017 constant $),2012
Montana,Crude petroleum,value_out,3546.879226,million U.S. dollars (2017 constant $),2012
Montana,Crude petroleum,value_in,4890.355495,million U.S. dollars (2017 constant $),2012
Montana,Fuel oils,value_within,2678.709933,million U.S. dollars (2017 constant $),2012
Montana,Fuel oils,value_out,3491.703742,million U.S. dollars (2017 constant $),2012
Montana,Fuel oils,value_in,4774.011815,million U.S. dollars (2017 constant $),2012
Montana,Gasoline,value_within,2541.72887,million U.S. dollars (2017 constant $),2012
Montana,Gasoline,value_out,2156.924679,million U.S. dollars (2017 constant $),2012
Montana,Gasoline,value_in,4570.965259,million U.S. dollars (2017 constant $),2012
Montana,Coal-n.e.c.,value_within,2253.873018,million U.S. dollars (2017 constant $),2012
Montana,Coal-n.e.c.,value_out,2079.15771,million U.S. dollars (2017 constant $),2012
Montana,Coal-n.e.c.,value_in,2746.619359,million U.S. dollars (2017 constant $),2012
Montana,Cereal grains,value_within,1153.263226,million U.S. dollars (2017 constant $),2012
Montana,Cereal grains,value_out,1423.218053,million U.S. dollars (2017 constant $),2012
Montana,Cereal grains,value_in,1824.908601,million U.S. dollars (2017 constant $),2012
Montana,Mixed freight,value_within,1097.959956,million U.S. dollars (2017 constant $),2012
Montana,Mixed freight,value_out,987.135239,million U.S. dollars (2017 constant $),2012
Montana,Mixed freight,value_in,1820.495094,million U.S. dollars (2017 constant $),2012
Montana,Machinery,value_within,1037.821885,million U.S. dollars (2017 constant $),2012
Montana,Machinery,value_out,980.18143,million U.S. dollars (2017 constant $),2012
Montana,Machinery,value_in,1799.710995,million U.S. dollars (2017 constant $),2012
Montana,Furniture,value_within,715.813824,million U.S. dollars (2017 constant $),2012
Montana,Furniture,value_out,902.545519,million U.S. dollars (2017 constant $),2012
Montana,Furniture,value_in,1720.19683,million U.S. dollars (2017 constant $),2012
Montana,Motorized vehicles,value_within,715.457581,million U.S. dollars (2017 constant $),2012
Montana,Motorized vehicles,value_out,805.345883,million U.S. dollars (2017 constant $),2012
Montana,Motorized vehicles,value_in,1446.107305,million U.S. dollars (2017 constant $),2012
Montana,Wood prods.,value_within,623.006697,million U.S. dollars (2017 constant $),2012
Montana,Wood prods.,value_out,706.865927,million U.S. dollars (2017 constant $),2012
Montana,Wood prods.,value_in,1390.200247,million U.S. dollars (2017 constant $),2012
Nebraska,Live animals/fish,value_within,9232.194762,million U.S. dollars (2017 constant $),2012
Nebraska,Live animals/fish,value_out,18673.75738,million U.S. dollars (2017 constant $),2012
Nebraska,Live animals/fish,value_in,11263.30601,million U.S. dollars (2017 constant $),2012
Nebraska,Cereal grains,value_within,8187.335996,million U.S. dollars (2017 constant $),2012
Nebraska,Cereal grains,value_out,8847.494505,million U.S. dollars (2017 constant $),2012
Nebraska,Cereal grains,value_in,9031.657134,million U.S. dollars (2017 constant $),2012
Nebraska,Other ag prods.,value_within,4033.861391,million U.S. dollars (2017 constant $),2012
Nebraska,Other ag prods.,value_out,6255.847178,million U.S. dollars (2017 constant $),2012
Nebraska,Other ag prods.,value_in,6772.111669,million U.S. dollars (2017 constant $),2012
Nebraska,Machinery,value_within,3614.368378,million U.S. dollars (2017 constant $),2012
Nebraska,Machinery,value_out,5956.553826,million U.S. dollars (2017 constant $),2012
Nebraska,Machinery,value_in,6607.299085,million U.S. dollars (2017 constant $),2012
Nebraska,Meat/seafood,value_within,2819.998245,million U.S. dollars (2017 constant $),2012
Nebraska,Meat/seafood,value_out,4631.994892,million U.S. dollars (2017 constant $),2012
Nebraska,Meat/seafood,value_in,5683.585554,million U.S. dollars (2017 constant $),2012
Nebraska,Mixed freight,value_within,2434.652352,million U.S. dollars (2017 constant $),2012
Nebraska,Mixed freight,value_out,2993.272565,million U.S. dollars (2017 constant $),2012
Nebraska,Mixed freight,value_in,4987.402031,million U.S. dollars (2017 constant $),2012
Nebraska,Other foodstuffs,value_within,2233.561996,million U.S. dollars (2017 constant $),2012
Nebraska,Other foodstuffs,value_out,2964.071488,million U.S. dollars (2017 constant $),2012
Nebraska,Other foodstuffs,value_in,3440.859852,million U.S. dollars (2017 constant $),2012
Nebraska,Chemical prods.,value_within,2029.691871,million U.S. dollars (2017 constant $),2012
Nebraska,Chemical prods.,value_out,2838.672838,million U.S. dollars (2017 constant $),2012
Nebraska,Chemical prods.,value_in,3228.393823,million U.S. dollars (2017 constant $),2012
Nebraska,Motorized vehicles,value_within,1812.491629,million U.S. dollars (2017 constant $),2012
Nebraska,Motorized vehicles,value_out,2726.772805,million U.S. dollars (2017 constant $),2012
Nebraska,Motorized vehicles,value_in,2974.388634,million U.S. dollars (2017 constant $),2012
Nebraska,Pharmaceuticals,value_within,1809.252555,million U.S. dollars (2017 constant $),2012
Nebraska,Pharmaceuticals,value_out,2620.679026,million U.S. dollars (2017 constant $),2012
Nebraska,Pharmaceuticals,value_in,2553.999274,million U.S. dollars (2017 constant $),2012
Nevada,Mixed freight,value_within,3021.54122,million U.S. dollars (2017 constant $),2012
Nevada,Mixed freight,value_out,13012.11837,million U.S. dollars (2017 constant $),2012
Nevada,Mixed freight,value_in,11037.59676,million U.S. dollars (2017 constant $),2012
Nevada,Electronics,value_within,2100.567449,million U.S. dollars (2017 constant $),2012
Nevada,Electronics,value_out,12959.10313,million U.S. dollars (2017 constant $),2012
Nevada,Electronics,value_in,7823.49543,million U.S. dollars (2017 constant $),2012
Nevada,Textiles/leather,value_within,1836.221083,million U.S. dollars (2017 constant $),2012
Nevada,Textiles/leather,value_out,5263.18502,million U.S. dollars (2017 constant $),2012
Nevada,Textiles/leather,value_in,7215.262949,million U.S. dollars (2017 constant $),2012
Nevada,Furniture,value_within,1757.513048,million U.S. dollars (2017 constant $),2012
Nevada,Furniture,value_out,3843.023816,million U.S. dollars (2017 constant $),2012
Nevada,Furniture,value_in,5837.521979,million U.S. dollars (2017 constant $),2012
Nevada,Machinery,value_within,1628.76084,million U.S. dollars (2017 constant $),2012
Nevada,Machinery,value_out,3176.525347,million U.S. dollars (2017 constant $),2012
Nevada,Machinery,value_in,5584.972966,million U.S. dollars (2017 constant $),2012
Nevada,Other foodstuffs,value_within,1431.79617,million U.S. dollars (2017 constant $),2012
Nevada,Other foodstuffs,value_out,3110.290725,million U.S. dollars (2017 constant $),2012
Nevada,Other foodstuffs,value_in,5421.327903,million U.S. dollars (2017 constant $),2012
Nevada,Alcoholic beverages,value_within,1429.363911,million U.S. dollars (2017 constant $),2012
Nevada,Alcoholic beverages,value_out,2974.882282,million U.S. dollars (2017 constant $),2012
Nevada,Alcoholic beverages,value_in,4678.218165,million U.S. dollars (2017 constant $),2012
Nevada,Misc. mfg. prods.,value_within,1172.546135,million U.S. dollars (2017 constant $),2012
Nevada,Misc. mfg. prods.,value_out,1629.677173,million U.S. dollars (2017 constant $),2012
Nevada,Misc. mfg. prods.,value_in,3625.272083,million U.S. dollars (2017 constant $),2012
Nevada,Nonmetal min. prods.,value_within,892.756112,million U.S. dollars (2017 constant $),2012
Nevada,Nonmetal min. prods.,value_out,1588.774033,million U.S. dollars (2017 constant $),2012
Nevada,Nonmetal min. prods.,value_in,3486.982696,million U.S. dollars (2017 constant $),2012
Nevada,Pharmaceuticals,value_within,601.871909,million U.S. dollars (2017 constant $),2012
Nevada,Pharmaceuticals,value_out,1568.10542,million U.S. dollars (2017 constant $),2012
